state,date,vmt,vmt19,vmt_19pct,onsite_pct,iv,net_mig_rate,vrm,vrm_19pct,covid_cases,cases_p_1000,vacc_cum,dose1_cum,vacc_cum_pct,vaccine_p,dose_tot_p,dose_p_lag3,dose_p_lag3_6,dose_p_lag6_9,vaccine_p_1000,reopened,pop_million_old,gdp,gdp_pct,gdp_p,gdp_p_in1000,inc_p,inc_p_pct,ppl_persqkm,UR,UR_19_pct,transitcommute_pct,noveh_pct,fare,swaa_wfh,swaa_sample_count,year,pop_million,l_pop_million
CT,2020-06-01,2052,2681,76.538604998135,69.007792815115,35.9059742294034,0.587558032192363,533136.131672848,91.6498101156806,0.0012145476124756,1.21454761247569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.575817,18383.1583333333,87.6605652054182,5140.96731833126,5.14096731833126,79790.0,105.976889361137,265.048412287672,11.4,325.714285714286,3.848506462267257,8.457165267325259,0.5113418030291811,,,2020,3.597362,1.2802007990714204
CT,2020-07-01,2455,2922,84.0177960301164,67.4769129198616,35.3263580392605,0.385218026973648,575622.275990848,93.2083801330731,0.0009104899229703,0.910489922970372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.577195,19765.3,94.2864502751669,5525.36274930497,5.52536274930497,78903.0,104.738959021943,265.048412287672,11.6,331.428571428571,3.848506462267257,8.457165267325259,0.5113418030291811,45.59,16.0,2020,3.597362,1.2802007990714204
CT,2020-08-01,2468,2799,88.1743479814219,69.5390836107789,35.0433932020112,0.361325788992446,558479.178800129,90.3419820891345,0.0008947913196858,0.894791319685856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.578488,19765.3,94.2864502751669,5523.36629325011,5.52336629325011,78903.0,104.738959021943,265.048412287672,9.6,266.666666666667,3.848506462267257,8.457165267325259,0.5113418030291811,53.04,29.0,2020,3.597362,1.2802007990714204
CT,2020-09-01,2437,2687,90.6959434313361,71.5132290232514,35.0924143483195,0.198927134555208,557690.682667632,97.252741254198,0.0012935851586946,1.29358515869468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5792,19765.3,94.2864502751669,5522.2675458203,5.5222675458203,78903.0,104.738959021943,265.048412287672,8.8,244.444444444444,3.848506462267257,8.457165267325259,0.5113418030291811,47.86,12.0,2020,3.597362,1.2802007990714204
CT,2020-10-01,2559,2864,89.3505586592179,75.906935040641,35.0866339757659,-0.19309718097677,599275.249878265,96.3302817473298,0.0038191883826476,3.81918838264763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.578509,20012.475,95.4557975309054,5592.40594336915,5.59240594336915,78552.0,103.205801976035,265.048412287672,7.9,213.513513513514,3.848506462267257,8.457165267325259,0.5113418030291811,15.78,7.0,2020,3.597362,1.2802007990714204
CT,2020-11-01,2255,2644,85.2874432677761,71.4214807026613,35.0615666851728,-0.0718227782727432,554207.732576937,97.3494210914999,0.0127232514646816,12.7232514646816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.578252,20012.475,95.4557975309054,5592.80760550123,5.59280760550123,78552.0,103.205801976035,265.048412287672,7.5,202.702702702703,3.848506462267257,8.457165267325259,0.5113418030291811,50.55,8.0,2020,3.597362,1.2802007990714204
CT,2020-12-01,2147,2547,84.2952493129172,66.2531134279608,35.1703516982725,-0.167707759167186,573237.629835429,97.9748945651006,0.0191326601916564,19.1326601916564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.577652,20012.475,95.4557975309054,5593.74556273221,5.59374556273221,78552.0,103.205801976035,265.048412287672,7.3,192.105263157895,3.848506462267257,8.457165267325259,0.5113418030291811,45.56,18.0,2020,3.597362,1.2802007990714204
CT,2021-01-01,2022,2364,85.5329949238579,70.6780329949334,35.5254056067958,-0.136141329796082,549491.515038986,91.0150341067733,0.0179354321089466,17.9354321089466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.577165,20073.325,95.7832755364848,5611.51778014154,5.61151778014154,84954.0,112.793754481001,265.048412287672,7.0,189.189189189189,3.848506462267257,8.457165267325259,0.3758384090263535,47.9,27.0,2021,3.623355,1.2874003922079393
CT,2021-02-01,1707,2168,78.7361623616236,69.9331537592221,35.6840282464223,-0.0044728357694912,519309.735912989,94.1610748102696,0.0083228291580809,8.32282915808092,0.0,0.194,0.0,0.280322402002265,0.280322402002265,0.280322402002265,0.0,0.0,280.322402002265,0,3.577149,20073.325,95.7832755364848,5611.54287953899,5.61154287953899,84954.0,112.793754481001,265.048412287672,6.9,191.666666666667,3.848506462267257,8.457165267325259,0.3758384090263535,37.63,10.0,2021,3.623355,1.2874003922079393
CT,2021-03-01,2238,2509,89.1988840175369,75.0567820154518,35.6150864638826,0.0109024183241138,603099.236264104,101.282486675096,0.0086173832630546,8.61738326305467,0.204,0.354,20.4,0.266266408139578,0.546585753949751,0.546588810141843,0.0,0.0,266.266408139578,0,3.577188,20073.325,95.7832755364848,5611.48170015107,5.61148170015107,84954.0,112.793754481001,265.048412287672,6.9,191.666666666667,3.848506462267257,8.457165267325259,0.3758384090263535,42.43,15.0,2021,3.623355,1.2874003922079393
CT,2021-04-01,2169,2494,86.9687249398557,73.4351377917327,35.3626924950968,0.221353948317207,580582.262303719,98.346824321528,0.0079002677488415,7.90026774884152,0.385,0.548,38.5,0.353922324887227,0.900387089922247,0.90051113502907,0.0,0.0,353.922324887227,0,3.57798,20556.4,98.0237242107196,5745.25290806544,5.74525290806544,82040.0,108.965334041705,265.048412287672,6.9,197.142857142857,3.848506462267257,8.457165267325259,0.3758384090263535,35.27,23.0,2021,3.623355,1.2874003922079393
CT,2021-05-01,2613,2899,90.1345291479821,76.3106219956898,34.9202804655049,0.398948652961607,563152.72517295,94.1318075167502,0.0022601502818343,2.26015028183431,0.536,0.633,53.6,0.227312449432979,1.12734033113856,0.847501182459784,0.280322402002265,0.0,227.312449432979,0,3.579408,20556.4,98.0237242107196,5742.96084715685,5.74296084715685,82040.0,108.965334041705,265.048412287672,6.7,191.428571428571,3.848506462267257,8.457165267325259,0.3758384090263535,27.23,24.0,2021,3.623355,1.2874003922079393
CT,2021-06-01,2627,2681,97.9858261842596,75.6496174909326,34.6300828132701,0.10028585659346,577692.303234766,103.365236752664,0.000563723840127,0.563723840127025,0.607,0.67,60.7,0.103068439929191,1.23029571477697,0.684303214249397,0.546588810141843,0.0,103.068439929191,1,3.579767,20556.4,98.0237242107196,5742.38490940891,5.74238490940891,82040.0,108.965334041705,265.048412287672,6.7,191.428571428571,3.848506462267257,8.457165267325259,0.3758384090263535,39.09,25.0,2021,3.623355,1.2874003922079393
CT,2021-07-01,2719,2922,93.0527036276523,71.8120909761413,34.6063855693765,-0.159533034793289,575110.938229046,96.6777061910267,0.0013883006127633,1.38830061276331,0.633,0.699,63.3,0.052746482729641,1.28323847031568,0.383127372091811,0.90051113502907,0.0,52.746482729641,1,3.579196,20669.0083333333,98.5974119521507,5774.76291696049,5.77476291696049,82104.0,108.988092867668,265.048412287672,6.4,182.857142857143,3.848506462267257,8.457165267325259,0.3758384090263535,18.62,26.0,2021,3.623355,1.2874003922079393
CT,2021-08-01,2633,2799,94.0693104680243,72.5744557102227,34.6327201266517,-0.212662798122643,586994.821330383,98.4164927071423,0.0052162467670923,5.21624676709232,0.66,0.736,66.0,0.0647928493880705,1.34830421678751,0.220607772046902,0.847501182459784,0.280322402002265,64.7928493880705,1,3.578435,20669.0083333333,98.5974119521507,5775.99099420091,5.77599099420091,82104.0,108.988092867668,265.048412287672,6.2,172.222222222222,3.848506462267257,8.457165267325259,0.3758384090263535,30.83,30.0,2021,3.623355,1.2874003922079393
CT,2021-09-01,2638,2687,98.1764049125419,75.7300231457664,34.813627913942,-0.298543593654216,562716.894956231,104.671812601414,0.0048099621872734,4.80996218727349,0.687,0.762,68.7,0.0608005832222414,1.40950732759597,0.178339915339953,0.684303214249397,0.546588810141843,60.8005832222414,1,3.577367,20669.0083333333,98.5974119521507,5777.71537930923,5.77771537930923,82104.0,108.988092867668,265.048412287672,5.8,161.111111111111,3.848506462267257,8.457165267325259,0.3758384090263535,32.97,28.0,2021,3.623355,1.2874003922079393
CT,2021-10-01,3247,2864,113.372905027933,81.3766232930551,34.9272139545589,-0.564700275329842,578347.965300837,97.0383194748891,0.0034153318781836,3.41533187818361,0.707,0.79,70.7,0.103172893939275,1.51347617071121,0.228766326549587,0.383127372091811,0.90051113502907,103.172893939275,1,3.575348,20886.55,99.624973318849,5841.82294982195,5.84182294982195,82734.0,108.700336346437,265.048412287672,5.6,151.351351351351,3.848506462267257,8.457165267325259,0.3758384090263535,7.87,20.0,2021,3.623355,1.2874003922079393
CT,2021-11-01,2908,2644,109.984871406959,77.7504105031371,34.8979255018747,-0.36037447608602,561644.801609124,102.495014119635,0.0053264354823366,5.32643548233661,0.72,0.841,72.0,0.165546185570472,1.67956777446378,0.329519662731988,0.220607772046902,0.847501182459784,165.546185570472,1,3.57406,20886.55,99.624973318849,5843.92819370688,5.84392819370688,82734.0,108.700336346437,265.048412287672,5.3,143.243243243243,3.848506462267257,8.457165267325259,0.3758384090263535,14.76,23.0,2021,3.623355,1.2874003922079393
CT,2021-12-01,2822,2547,110.797016097369,73.1434178532424,34.912398111613,-0.515085856974094,591988.222972567,105.053176097347,0.0246468582562104,24.6468582562104,0.747,0.888,74.7,0.187975544619312,1.86840844068954,0.456694624129059,0.178339915339953,0.684303214249396,187.975544619312,1,3.57222,20886.55,99.624973318849,5846.93831846863,5.84693831846863,82734.0,108.700336346437,265.048412287672,5.1,134.210526315789,3.848506462267257,8.457165267325259,0.3758384090263535,10.75,21.0,2021,3.623355,1.2874003922079393
CT,2022-01-01,2458,2364,103.976311336717,73.0669093153731,33.3944776875216,-0.432971478213917,546861.440824132,95.6212838525975,0.0527642680345503,52.7642680345503,0.766,0.926,76.6,0.129167210448223,1.99838461870224,0.482688940638008,0.228766326549587,0.383127372091811,129.167210448223,1,3.570674,21167.5666666667,101.004635279419,5928.17117067161,5.92817117067161,84297.0,111.921453039114,265.048412287672,4.8,129.72972972973,3.848506462267257,8.457165267325259,0.4399715772269837,29.5,21.0,2022,3.626205,1.2881866468625174
CT,2022-02-01,2367,2168,109.178966789668,79.8929274954985,33.494518267134,-0.163021008982402,534944.860633224,100.950096481891,0.0066891833599806,6.68918335998064,0.778,0.939,77.8,0.0508407066260477,2.04955110400516,0.367983461693584,0.329519662731988,0.220607772046902,50.8407066260477,1,3.570092,21167.5666666667,101.004635279419,5929.13758711727,5.92913758711727,84297.0,111.921453039114,265.048412287672,4.6,127.777777777778,3.848506462267257,8.457165267325259,0.4399715772269837,25.85,36.0,2022,3.626205,1.2881866468625174
CT,2022-03-01,2827,2509,112.674372259865,82.7536187355728,33.4508828609392,-0.0361348282881363,604456.617712809,105.288600111948,0.0037294504172732,3.72945041727323,0.784,0.946,78.4,0.0284086977932264,2.0780338619756,0.208416614867498,0.456694624129059,0.178339915339953,28.4086977932264,1,3.569963,21167.5666666667,101.004635279419,5929.35183548588,5.92935183548588,84297.0,111.921453039114,265.048412287672,4.3,119.444444444444,3.848506462267257,8.457165267325259,0.4399715772269837,28.99,21.0,2022,3.626205,1.2881866468625174
CT,2022-04-01,2687,2494,107.738572574178,80.3075595868443,33.2512220055113,0.262678802912766,573984.362298287,100.352344339811,0.0061880741023063,6.18807410230639,0.792,0.95,79.2,0.0638438310107169,2.14133183753904,0.143093235429991,0.482688940638007,0.228766326549587,63.8438310107169,1,3.570901,20915.425,99.7357441940218,5857.18422325346,5.85718422325346,84055.0,111.641652277859,265.048412287672,4.2,120.0,3.848506462267257,8.457165267325259,0.4399715772269838,36.83,24.0,2022,3.626205,1.2881866468625174
CT,2022-05-01,3028,2899,104.449810279407,80.16490033073,32.9471936733832,0.424642357081394,575525.169717685,98.6206731240872,0.0141744331150498,14.1744331150498,0.798,0.95,79.8,0.0480005419298637,2.18842307927012,0.140253070733807,0.367983461693583,0.329519662731988,48.0005419298638,1,3.572418,20915.425,99.7357441940218,5854.69701473904,5.85469701473904,84055.0,111.641652277859,265.048412287672,4.1,117.142857142857,3.848506462267257,8.457165267325259,0.4399715772269837,26.72,21.0,2022,3.626205,1.2881866468625174
CT,2022-06-01,3037,2681,113.278627377844,78.7613351475046,32.6707198426125,-0.0291127823589976,588881.992040405,107.912318029538,0.0055112736450379,5.51127364503792,0.801,0.95,80.1,0.0271048401680255,2.21559163052296,0.138949213108606,0.208416614867497,0.456694624129059,27.1048401680255,1,3.572314,20915.425,99.7357441940218,5854.867461259,5.854867461259,84055.0,111.641652277859,265.048412287672,4.0,114.285714285714,3.848506462267257,8.457165267325259,0.4399715772269838,43.78,31.0,2022,3.626205,1.2881866468625174
CT,2022-07-01,3093,2922,105.852156057495,73.6325474013025,32.6997227686782,-0.121224643262192,580894.680285806,99.094691762957,0.0071463746972533,7.14637469725335,0.804,0.95,80.4,0.024798978465408,2.24065919329339,0.0999043605632975,0.143093235429991,0.482688940638007,24.798978465408,1,3.571881,21043.8583333333,100.385559659782,5891.533993807,5.891533993807,85279.0,113.202713286342,265.048412287672,4.0,114.285714285714,3.848506462267257,8.457165267325259,0.4399715772269837,21.74,43.0,2022,3.626205,1.2881866468625174
CT,2022-08-01,3117,2799,111.361200428725,74.5475323784594,32.7019377794349,0.0408731512947691,621994.243485692,105.61256909996,0.0057163621663554,5.7163621663554,0.808,0.95,80.8,0.0231364432575678,2.26370405374875,0.0750402618910015,0.140253070733807,0.367983461693583,23.1364432575678,1,3.572027,21043.8583333333,100.385559659782,5891.29318824671,5.89129318824671,85279.0,113.202713286342,265.048412287672,3.9,108.333333333333,3.848506462267257,8.457165267325259,0.4399715772269837,40.47,48.0,2022,3.626205,1.2881866468625174
CT,2022-09-01,2941,2687,109.452921473763,77.1496360320296,32.9733620321557,-0.299079322949381,596053.316970957,108.458076005332,0.0060801594193604,6.08015941936046,0.812,0.95,81.2,0.0441055189936373,2.30848659981814,0.0920409407166132,0.138949213108606,0.208416614867497,44.1055189936373,1,3.570959,21043.8583333333,100.385559659782,5893.05515222475,5.89305515222475,85279.0,113.202713286342,265.048412287672,4.0,111.111111111111,3.848506462267257,8.457165267325259,0.4399715772269837,38.03,30.0,2022,3.626205,1.2881866468625174
CT,2022-10-01,3098,2864,108.170391061453,80.9683486871013,32.9885447958434,-0.537679600116558,600769.151962258,99.5444040716922,0.0045370743953556,4.53707439535561,0.819,0.95,81.9,0.0875565978526438,2.39728442382265,0.154798560103849,0.0999043605632972,0.143093235429991,87.5565978526438,1,3.56904,21050.9083333333,100.40893211401,5898.19904885721,5.89819904885721,86195.0,113.247582509985,265.048412287672,4.0,108.108108108108,3.848506462267257,8.457165267325259,0.4399715772269837,14.49,32.0,2022,3.626205,1.2881866468625174
CT,2022-11-01,2432,2644,91.981845688351,,32.9137323218949,-0.282789022853221,589835.867269295,105.948856825243,0.0038508634033729,3.8508634033729,0.825,0.95,82.5,0.07243939304339,2.47040174258576,0.204101509889671,0.0750402618910012,0.140253070733807,72.43939304339,1,3.568031,21050.9083333333,100.40893211401,5899.86699480283,5.89986699480283,86195.0,113.247582509985,265.048412287672,4.0,108.108108108108,3.848506462267257,8.457165267325259,0.4399715772269838,39.32,49.0,2022,3.626205,1.2881866468625174
CT,2022-12-01,2245,2547,88.1429132312525,,32.9146986817144,-0.405990832121389,600082.26495197,105.097087113236,0.0058863063049422,5.88630630494229,0.828,0.95,82.8,0.0332929305164074,2.50469763356131,0.193288921412442,0.0920409407166129,0.138949213108606,33.2929305164074,1,3.566583,21050.9083333333,100.40893211401,5902.26228671345,5.90226228671345,86195.0,113.247582509985,265.048412287672,4.0,105.263157894737,3.848506462267257,8.457165267325259,0.4399715772269837,28.78,42.0,2022,3.626205,1.2881866468625174
CT,2023-01-01,2283,2364,96.5736040609137,,,-0.426359926879272,599669.073014477,102.389161187487,0.0052543250988832,5.25432509888325,0.829,0.95,82.9,0.0198885685891105,2.52565410485032,0.125620892148908,0.154798560103849,0.0999043605632971,19.8885685891105,1,3.565063,,,,,,,265.048412287672,3.9,105.405405405405,3.848506462267257,8.457165267325259,,21.14,49.0,2023,,
CT,2023-02-01,1952,2168,90.0369003690037,,,-0.195827307248276,561646.651965495,104.171880458721,0.0023392666014844,2.33926660148442,0.83,0.95,83.0,0.008760887282868,2.53490958417558,0.0619423863883862,0.204101509889671,0.0750402618910012,8.76088728286806,1,3.564365,,,,,,,265.048412287672,4.0,111.111111111111,3.848506462267257,8.457165267325259,,20.47,31.0,2023,,
CT,2023-03-01,2444,2509,97.4093264248705,,,-0.0656541524427694,635811.392245629,108.912064652929,0.000898676283223,0.898676283223035,0.831,0.95,83.1,0.0069916060885528,2.5420676176044,0.0356410619605316,0.193288921412441,0.0920409407166129,6.99160608855286,1,3.564131,,,,,,,265.048412287672,3.9,108.333333333333,3.848506462267257,8.457165267325259,,22.13,27.0,2023,,
DE,2020-04-01,487,861,56.5621370499419,53.1374193863546,34.5991743149001,0.93259908349444,2880499.10275306,55.2822193933112,0.0045288827174121,4.52888271741216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.969334,4949.925,92.9946128062098,5106.52159111307,5.10652159111307,58108.0,107.265746141918,180.275035880854,13.0,371.428571428571,1.9970798853713567,5.870421441260362,0.5425400425724335,,,2020,0.992114,-0.007917258945148707
DE,2020-05-01,563,904,62.2787610619469,61.2842410506759,34.0178830960356,0.874062804710869,3385834.71735538,58.7648619405988,0.004883619774434,4.88361977443408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.970182,4949.925,92.9946128062098,5102.05817052883,5.10205817052883,58108.0,107.265746141918,180.275035880854,13.4,382.857142857143,1.9970798853713567,5.870421441260362,0.5425400425724335,72.01,6.0,2020,0.992114,-0.007917258945148707
DE,2020-06-01,933,1014,92.0118343195266,70.1220239647552,32.6551589836687,0.73952003295911,4822601.89446389,83.9548371548619,0.0020486146874034,2.04861468740344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9709,4949.925,92.9946128062098,5098.2850963024,5.0982850963024,58108.0,107.265746141918,180.275035880854,12.8,355.555555555556,1.9970798853713567,5.870421441260362,0.5425400425724335,,,2020,0.992114,-0.007917258945148707
DE,2020-07-01,891,1014,87.8698224852071,68.7517074115505,32.307751794586,0.683434133006163,5984408.26687538,95.5964188637054,0.0032246974980546,3.22469749805468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.971564,5276.05833333333,98.1971334670284,5430.47944688495,5.43047944688495,56323.0,103.584433736712,180.275035880854,7.5,208.333333333333,1.9970798853713567,5.870421441260362,0.5425400425724335,65.04,6.0,2020,0.992114,-0.007917258945148707
